,player,timestamp,object_attacked,reason
1311,134,1986.12,Merlin,Quest Related
1312,134,2228.65,Sheriff,Friendly NPC
1313,134,2337.89,Sheriff,Friendly NPC
1314,135,447.21,Paul,Friendly NPC
1315,135,449.62,Paul,Friendly NPC
1316,135,452.01,Paul,Friendly NPC
1317,135,454.82,Paul,Friendly NPC
1318,135,455.43,Paul,Friendly NPC
1319,135,456.21,Paul,Friendly NPC
1320,135,456.82,Paul,Friendly NPC
1321,135,457.41,Paul,Friendly NPC
1322,135,458.02,Paul,Friendly NPC
1323,135,458.61,Paul,Friendly NPC
1324,135,459.22,Paul,Friendly NPC
1325,135,459.82,Paul,Friendly NPC
1326,135,460.42,Paul,Friendly NPC
1327,135,461.24,Paul,Friendly NPC
1328,135,461.82,Paul,Friendly NPC
1329,135,462.43,Paul,Friendly NPC
1330,135,463.02,Paul,Friendly NPC
1331,135,463.62,Paul,Friendly NPC
1332,135,464.21,Paul,Friendly NPC
1333,135,465.82,Paul,Friendly NPC
1334,135,466.41,Paul,Friendly NPC
1335,135,467.02,Paul,Friendly NPC
1336,135,467.62,Paul,Friendly NPC
1337,135,468.22,Paul,Friendly NPC
1338,135,469.22,Paul,Friendly NPC
1339,135,469.82,Paul,Friendly NPC
1340,135,470.42,Paul,Friendly NPC
1341,135,471.01,Paul,Friendly NPC
1342,135,485.21,Paul,Friendly NPC
1343,135,486.02,Paul,Friendly NPC
1344,135,486.62,Paul,Friendly NPC
1345,135,487.21,Paul,Friendly NPC
1346,135,487.82,Paul,Friendly NPC
1347,135,488.42,Paul,Friendly NPC
1348,135,489.21,Paul,Friendly NPC
1349,135,489.62,Paul,Friendly NPC
1350,135,493.21,Paul,Friendly NPC
1351,135,494.21,Paul,Friendly NPC
1352,135,494.82,Paul,Friendly NPC
1353,135,495.42,Paul,Friendly NPC
1354,135,496.01,Paul,Friendly NPC
1355,135,496.83,Paul,Friendly NPC
1356,135,497.41,Paul,Friendly NPC
1357,135,498.21,Paul,Friendly NPC
1358,135,498.82,Paul,Friendly NPC
1359,135,499.41,Paul,Friendly NPC
1360,135,500.02,Paul,Friendly NPC
1361,135,500.63,Paul,Friendly NPC
1362,135,501.41,Paul,Friendly NPC
1363,135,501.82,Paul,Friendly NPC
1364,135,502.41,Paul,Friendly NPC
1365,135,503.02,Paul,Friendly NPC
1366,135,503.63,Paul,Friendly NPC
1367,135,504.22,Paul,Friendly NPC
1368,135,505.02,Paul,Friendly NPC
1369,135,505.62,Paul,Friendly NPC
1370,135,508.01,Paul,Friendly NPC
1371,135,509.62,Paul,Friendly NPC
1372,135,510.23,Paul,Friendly NPC
1373,135,510.81,Paul,Friendly NPC
1374,135,511.42,Paul,Friendly NPC
1375,135,512.02,Paul,Friendly NPC
1376,135,513.02,Paul,Friendly NPC
1377,135,513.81,Paul,Friendly NPC
1378,135,514.81,Paul,Friendly NPC
1379,135,515.81,Paul,Friendly NPC
1380,135,516.81,Paul,Friendly NPC
1381,135,517.42,Paul,Friendly NPC
1382,135,518.02,Paul,Friendly NPC
1383,135,518.62,Paul,Friendly NPC
1384,135,520.02,Paul,Friendly NPC
1385,135,520.82,Paul,Friendly NPC
1386,135,521.42,Paul,Friendly NPC
1387,135,522.02,Paul,Friendly NPC
1388,135,522.61,Paul,Friendly NPC
1389,135,523.22,Paul,Friendly NPC
1390,135,524.02,Paul,Friendly NPC
1391,135,542.62,Paul,Friendly NPC
1392,135,543.21,Paul,Friendly NPC
1393,135,543.82,Paul,Friendly NPC
1394,135,544.62,Paul,Friendly NPC
1395,135,545.22,Paul,Friendly NPC
1396,135,545.82,Paul,Friendly NPC
1397,135,546.63,Paul,Friendly NPC
1398,135,547.22,Paul,Friendly NPC
1399,135,548.01,Paul,Friendly NPC
1400,135,548.64,Paul,Friendly NPC
1401,135,549.22,Paul,Friendly NPC
1402,135,550.01,Paul,Friendly NPC
1403,135,550.62,Paul,Friendly NPC
1404,135,551.42,Paul,Friendly NPC
1405,135,552.01,Paul,Friendly NPC
1406,135,552.83,Paul,Friendly NPC
1407,135,553.64,Paul,Friendly NPC
1408,135,554.21,Paul,Friendly NPC
1409,135,557.22,Paul,Friendly NPC
1410,135,610.21,Mr. Walker,Friendly NPC
1411,135,614.84,Mr. Walker,Friendly NPC
1412,135,623.42,Mayor Walker,Friendly NPC
1413,135,624.62,Mayor Walker,Friendly NPC
1414,135,628.41,Mayor Walker,Friendly NPC
1415,135,630.42,Mayor Walker,Friendly NPC
1416,135,632.42,Mayor Walker,Friendly NPC
1417,135,633.22,Mayor Walker,Friendly NPC
1418,135,635.02,Mayor Walker,Friendly NPC
1419,135,637.02,Mayor Walker,Friendly NPC
1420,135,639.81,Mayor Walker,Friendly NPC
1421,135,641.02,Mayor Walker,Friendly NPC
1422,135,796.81,Tim Tinker,Friendly NPC
1423,135,798.02,Tim Tinker,Friendly NPC
1424,135,815.61,Bob Barter,Friendly NPC
1425,135,816.82,Bob Barter,Friendly NPC
1426,135,819.22,Bob Barter,Friendly NPC
1427,135,820.23,Bob Barter,Friendly NPC
1428,135,822.22,Bob Barter,Friendly NPC
1429,135,831.22,David Johnson,Friendly NPC
1430,135,838.62,David Johnson,Friendly NPC
1431,135,842.22,David Johnson,Friendly NPC
1432,135,844.22,David Johnson,Friendly NPC
1433,135,845.63,David Johnson,Friendly NPC
1434,135,846.01,David Johnson,Friendly NPC
1435,135,874.02,Cathrine Knot,Friendly NPC
1436,135,876.02,Cathrine Knot,Friendly NPC
1437,135,878.42,Cathrine Knot,Friendly NPC
1438,135,880.42,Cathrine Knot,Friendly NPC
1439,135,905.64,Alexei,Friendly NPC
1440,135,1232.83,Eric Oxton,Friendly NPC
1441,135,1235.63,Eric Oxton,Friendly NPC
1442,135,1237.63,Eric Oxton,Friendly NPC
1443,135,1239.63,Eric Oxton,Friendly NPC
1444,135,1248.43,Richard Wood,Friendly NPC
1445,135,1249.63,Richard Wood,Friendly NPC
1446,135,1250.43,Richard Wood,Friendly NPC
1447,135,1266.02,Lara Black,Friendly NPC
1448,135,1269.22,Lara Black,Friendly NPC
1449,135,1271.22,Alfred R. Fuddington,Friendly NPC
1450,135,1272.43,Alfred R. Fuddington,Friendly NPC
1451,135,1274.43,Alfred R. Fuddington,Friendly NPC
1452,135,1275.02,Lara Black,Friendly NPC
1453,135,1283.63,Alfred R. Fuddington,Friendly NPC
1454,135,1284.22,Alfred R. Fuddington,Friendly NPC
1455,135,1286.22,Lara Black,Friendly NPC
1456,135,1304.45,Andrew Smith,Friendly NPC
1457,135,1308.04,Andrew Smith,Friendly NPC
1458,135,1309.84,Andrew Smith,Friendly NPC
1459,135,1312.04,Andrew Smith,Friendly NPC
1460,135,1332.63,Janna Jarlsson,Friendly NPC
1461,135,1335.04,Janna Jarlsson,Friendly NPC
1462,135,1336.84,Janna Jarlsson,Friendly NPC
1463,135,1337.43,Janna Jarlsson,Friendly NPC
1464,135,1337.82,Janna Jarlsson,Friendly NPC
1465,135,1408.44,Alexei,Friendly NPC
1466,135,1412.23,Alexei,Friendly NPC
1467,135,1414.23,Alexei,Friendly NPC
1468,135,1416.44,Alexei,Friendly NPC
1469,135,1417.03,Alexei,Friendly NPC
1470,135,1417.22,Alexei,Friendly NPC
1471,135,1559.02,Goat,UnMotivated
1472,135,1562.22,Goat,UnMotivated
1473,135,1562.81,Goat,SelfDefense
1474,135,1563.46,Goat,UnMotivated
1475,135,1564.22,Goat,UnMotivated
1476,135,1566.81,Goat,SelfDefense
1477,135,1567.46,Goat,SelfDefense
1478,135,1701.80,Ann,Friendly NPC
1479,135,1702.60,Ann,Friendly NPC
1480,135,1707.00,Ann,Friendly NPC
1481,135,1897.75,Slater,SelfDefense
1482,135,1905.63,Slater,UnMotivated 
1483,135,1906.22,Slater,SelfDefense
1484,135,1906.83,Slater,SelfDefense
1485,135,1907.63,Slater,SelfDefense
1486,135,1908.83,Slater,SelfDefense
1487,135,1909.43,Slater,SelfDefense
1488,135,1910.04,Slater,SelfDefense
1489,135,1961.01,Slater,UnMotivated 
1490,135,1963.01,Slater,SelfDefense
1491,135,1963.62,Slater,SelfDefense
1492,135,1964.21,Slater,SelfDefense
1493,135,1965.01,Slater,SelfDefense
1494,135,1965.62,Slater,SelfDefense
1495,135,1966.21,Slater,SelfDefense
1496,135,1970.82,Slater,SelfDefense
1497,135,1933.99,Bobby D,SelfDefense
1498,135,1934.60,Bobby D,SelfDefense
1499,135,1935.19,Bobby D,SelfDefense
1500,135,2400.73,Gunny,SelfDefense
1501,135,2401.53,Gunny,SelfDefense
1502,135,2406.93,Gunny,SelfDefense
1503,135,2407.53,Gunny,SelfDefense
1504,135,2408.32,Gunny,SelfDefense
1505,135,2408.93,Gunny,SelfDefense
1506,135,2409.53,Gunny,SelfDefense
1507,136,107.33,Paul,Friendly NPC
1508,136,109.11,Paul,Friendly NPC
1509,136,109.71,Paul,Friendly NPC
1510,136,110.50,Paul,Friendly NPC
1511,136,111.11,Paul,Friendly NPC
1512,136,112.06,Paul,Friendly NPC
1513,136,114.68,Paul,Friendly NPC
1514,136,116.63,Paul,Friendly NPC
1515,136,117.22,Paul,Friendly NPC
1516,136,117.91,Paul,Friendly NPC
1517,136,118.84,Paul,Friendly NPC
1518,136,120.94,Paul,Friendly NPC
1519,136,122.97,Paul,Friendly NPC
1520,136,125.17,Paul,Friendly NPC
1521,136,127.41,Paul,Friendly NPC
1522,136,130.44,Paul,Friendly NPC
1523,136,131.02,Paul,Friendly NPC
1524,136,131.66,Paul,Friendly NPC
1525,136,132.47,Paul,Friendly NPC
1526,136,134.93,Paul,Friendly NPC
1527,136,137.09,Paul,Friendly NPC
1528,136,139.70,Paul,Friendly NPC
1529,136,177.70,Mayor Walker,Friendly NPC
1530,136,178.31,Mayor Walker,Friendly NPC
1531,136,178.88,Mayor Walker,Friendly NPC
1532,136,179.49,Mayor Walker,Friendly NPC
1533,136,181.49,Mayor Walker,Friendly NPC
1534,136,182.09,Mayor Walker,Friendly NPC
1535,136,182.70,Mayor Walker,Friendly NPC
1536,136,260.09,David Johnson,Friendly NPC
1537,136,261.09,David Johnson,Friendly NPC
1538,136,261.70,David Johnson,Friendly NPC
1539,136,262.29,Daisy,UnMotivated
1540,136,270.49,David Johnson,Friendly NPC
1541,136,271.09,David Johnson,Friendly NPC
1542,136,297.52,Richard Wood,Friendly NPC
1543,136,300.11,Richard Wood,Friendly NPC
1544,136,300.90,Richard Wood,Friendly NPC
1545,136,301.51,Richard Wood,Friendly NPC
1546,136,302.12,Richard Wood,Friendly NPC
1547,136,326.71,Lara Black,Friendly NPC
1548,136,327.31,Alfred R. Fuddington,Friendly NPC
1549,136,327.92,Lara Black,Friendly NPC
1550,136,329.10,Lara Black,Friendly NPC
1551,136,330.31,Lara Black,Friendly NPC
1552,136,331.11,Alfred R. Fuddington,Friendly NPC
1553,136,331.90,Alfred R. Fuddington,Friendly NPC
1554,136,332.31,Alfred R. Fuddington,Friendly NPC
1555,136,332.70,Alfred R. Fuddington,Friendly NPC
1556,136,473.34,Andrew Smith,Friendly NPC
1557,136,473.93,Andrew Smith,Friendly NPC
1558,136,474.54,Andrew Smith,Friendly NPC
1559,136,476.34,Andrew Smith,Friendly NPC
1560,136,514.33,Alexei,Friendly NPC
1561,136,516.54,Alexei,Friendly NPC
1562,136,532.70,Alexei,Friendly NPC
1563,136,539.41,Alexei,Friendly NPC
1564,136,541.62,Alexei,Friendly NPC
1565,136,562.07,Alexei,Friendly NPC
1566,136,562.53,Alexei,Friendly NPC
1567,136,563.19,Alexei,Friendly NPC
1568,136,742.42,Eric Oxton,Friendly NPC
1569,136,744.64,Eric Oxton,Friendly NPC
1570,136,746.88,Eric Oxton,Friendly NPC
1571,136,749.12,Eric Oxton,Friendly NPC
1572,136,749.56,Eric Oxton,Friendly NPC
1573,136,750.56,Eric Oxton,Friendly NPC
1574,136,805.00,Thomas,Friendly NPC
1575,136,806.21,Margaret,Friendly NPC
1576,136,810.80,Thomas,Friendly NPC
1577,136,811.40,Thomas,Friendly NPC
1578,136,812.01,Thomas,Friendly NPC
1579,136,812.80,Thomas,Friendly NPC
1580,136,813.40,Thomas,Friendly NPC
1581,136,899.20,Mayor Walker,Friendly NPC
1582,136,902.60,Mayor Walker,Friendly NPC
1583,136,905.20,Mr. Walker,Friendly NPC
1584,136,905.99,Mr. Walker,Friendly NPC
1585,136,906.60,Mr. Walker,Friendly NPC
1586,136,1007.60,Margaret,Friendly NPC
1587,136,1008.99,Margaret,Friendly NPC
1588,136,1170.91,Cathrine Knot,Friendly NPC
1589,136,1210.54,Gibbons,SelfDefense
1590,136,1217.13,Feral Mutant,Friendly NPC
1591,136,1217.74,Feral Mutant,Friendly NPC
1592,136,1206.40,Feral Mutant,Friendly NPC
1593,136,1206.98,Cornelius,Friendly NPC
1594,136,1208.18,Feral Mutant,Friendly NPC
1595,136,1211.77,Feral Mutant,Friendly NPC
1596,136,1213.19,Feral Mutant,Friendly NPC
1597,136,1214.78,Feral Mutant,Friendly NPC
1598,136,1216.19,Gibbons,SelfDefense
1599,136,1217.18,Gibbons,SelfDefense
1600,136,1218.59,Charline,Friendly NPC
1601,136,1220.38,Charline,Friendly NPC
1602,136,1222.39,Charline,Friendly NPC
1603,136,1224.19,Charline,Friendly NPC
1604,136,1224.79,Feral Mutant,Friendly NPC
1605,136,1225.60,Charline,Friendly NPC
1606,136,1226.19,Feral Mutant,Friendly NPC
1607,136,1227.99,Feral Mutant,Friendly NPC
1608,136,1228.78,Feral Mutant,Friendly NPC
1609,136,1229.39,Feral Mutant,Friendly NPC
1610,136,1203.37,Charline,Friendly NPC
1611,136,1203.98,Charline,Friendly NPC
1612,136,1212.58,Feral Mutant,Friendly NPC
1613,136,1214.78,Feral Mutant,Friendly NPC
1614,136,1216.97,Feral Mutant,Friendly NPC
1615,136,1204.17,Feral Mutant,Friendly NPC
1616,136,1206.78,Feral Mutant,Friendly NPC
1617,136,1208.37,Feral Mutant,Friendly NPC
1618,136,1210.17,Feral Mutant,Friendly NPC
1619,136,1214.70,Feral Mutant,Friendly NPC
1620,136,1282.17,Slater,SelfDefense
1621,136,1320.00,Bobby D,SelfDefense
1622,136,1322.51,Bobby D,SelfDefense
1623,136,1324.81,Bobby D,SelfDefense
1624,136,1327.36,Bobby D,SelfDefense
1625,136,1312.98,Gunny,UnMotivated 
1626,136,1315.29,Gunny,SelfDefense
1627,136,1322.87,Gunny,SelfDefense
1628,136,1325.50,Gunny,SelfDefense
1629,136,1328.00,Gunny,SelfDefense
1630,136,1330.49,Gunny,SelfDefense
1631,136,1333.04,Gunny,SelfDefense
1632,236,227.99,Janna Jarlsson,Friendly NPC
1633,236,230.74,Janna Jarlsson,Friendly NPC
1634,236,232.74,Janna Jarlsson,Friendly NPC
1635,236,234.93,Janna Jarlsson,Friendly NPC
1636,236,523.27,Gibbons,SelfDefense
1637,236,528.06,Cornelius,Friendly NPC
1638,236,528.67,Gibbons,SelfDefense
1639,236,530.67,Feral Mutant,Friendly NPC
1640,236,531.27,Gibbons,SelfDefense
1641,236,533.89,Feral Mutant,Friendly NPC
1642,236,534.70,Feral Mutant,Friendly NPC
1643,236,535.27,Feral Mutant,Friendly NPC
1644,236,535.89,Feral Mutant,Friendly NPC
1645,236,542.57,Cornelius,Friendly NPC
1646,236,547.88,Charline,Friendly NPC
1647,236,551.50,Feral Mutant,Friendly NPC
1648,236,609.53,Charline,Friendly NPC
1649,236,611.79,Charline,Friendly NPC
1650,236,745.46,Bobby D,SelfDefense
1651,236,746.87,Bobby D,SelfDefense
1652,236,748.66,Bobby D,SelfDefense
1653,236,749.26,Bobby D,SelfDefense
1654,236,750.07,Bobby D,SelfDefense
1655,236,750.66,Bobby D,SelfDefense
1656,236,751.26,Bobby D,SelfDefense
1657,236,720.30,Slater,SelfDefense
1658,137,1028.84,Giant Rat,Quest Related
1659,137,1029.25,Giant Rat,Quest Related
1660,137,1029.84,Giant Rat,Quest Related
1661,137,1030.25,Giant Rat,Quest Related
1662,137,2041.37,Spider,Quest Related
1663,137,2042.37,Spider,Quest Related
1664,137,2042.57,Spider,Quest Related
1665,137,2043.17,Spider,Quest Related
1666,137,2043.37,Spider,Quest Related
1667,137,2044.57,Spider,Quest Related
1668,137,2048.38,Spider,Quest Related
1669,137,2065.97,Spider,Quest Related
1670,137,2083.75,Spider,Quest Related
1671,137,2084.75,Crank,Quest Related
1672,137,2084.96,Spider,Quest Related
1673,137,2085.55,Spider,Quest Related
1674,137,2347.86,Stu,Quest Related
1675,137,2353.37,Stu,Quest Related
1676,137,2354.66,Stu,Quest Related
1677,137,2426.06,Stu,Quest Related
1678,137,2428.10,Stu,Quest Related
1679,137,2440.25,Stu,Quest Related
1680,137,2440.72,Stu,Quest Related
1681,137,2441.22,Stu,Quest Related
1682,137,2448.67,Stu,Quest Related
1683,138,170.82,Paul,Friendly NPC
1684,138,173.62,Paul,Friendly NPC
1685,138,174.41,Paul,Friendly NPC
1686,138,175.00,Paul,Friendly NPC
1687,138,183.01,Paul,Friendly NPC
1688,138,193.01,Paul,Friendly NPC
1689,138,193.61,Paul,Friendly NPC
1690,138,201.82,Paul,Friendly NPC
1691,138,215.83,Paul,Friendly NPC
1692,138,229.82,Paul,Friendly NPC
1693,138,271.83,Paul,Friendly NPC
1694,138,272.42,Paul,Friendly NPC
1695,138,273.03,Paul,Friendly NPC
1696,138,273.63,Paul,Friendly NPC
1697,138,274.22,Paul,Friendly NPC
1698,138,274.83,Paul,Friendly NPC
1699,138,275.43,Paul,Friendly NPC
1700,138,276.24,Paul,Friendly NPC
1701,138,276.83,Paul,Friendly NPC
1702,138,277.42,Paul,Friendly NPC
1703,138,278.04,Paul,Friendly NPC
1704,138,278.82,Paul,Friendly NPC
1705,138,279.43,Paul,Friendly NPC
1706,138,280.22,Paul,Friendly NPC
1707,138,280.83,Paul,Friendly NPC
1708,138,281.42,Paul,Friendly NPC
1709,138,282.23,Paul,Friendly NPC
1710,138,282.83,Paul,Friendly NPC
1711,138,283.43,Paul,Friendly NPC
1712,138,284.02,Paul,Friendly NPC
1713,138,284.63,Paul,Friendly NPC
1714,138,285.23,Paul,Friendly NPC
1715,138,286.03,Paul,Friendly NPC
1716,138,286.63,Paul,Friendly NPC
1717,138,287.23,Paul,Friendly NPC
1718,138,288.02,Paul,Friendly NPC
1719,138,288.63,Paul,Friendly NPC
1720,138,289.22,Paul,Friendly NPC
1721,138,289.83,Paul,Friendly NPC
1722,138,290.62,Paul,Friendly NPC
1723,138,291.23,Paul,Friendly NPC
1724,138,292.02,Paul,Friendly NPC
1725,138,292.42,Paul,Friendly NPC
1726,138,293.22,Paul,Friendly NPC
1727,138,293.83,Paul,Friendly NPC
1728,138,294.63,Paul,Friendly NPC
1729,138,295.22,Paul,Friendly NPC
1730,138,296.02,Paul,Friendly NPC
1731,138,296.63,Paul,Friendly NPC
1732,138,297.22,Paul,Friendly NPC
1733,138,298.03,Paul,Friendly NPC
1734,138,298.64,Paul,Friendly NPC
1735,138,299.42,Paul,Friendly NPC
1736,138,300.23,Paul,Friendly NPC
1737,138,300.82,Paul,Friendly NPC
1738,138,301.63,Paul,Friendly NPC
1739,138,302.22,Paul,Friendly NPC
1740,138,302.83,Paul,Friendly NPC
1741,138,303.43,Paul,Friendly NPC
1742,138,304.02,Paul,Friendly NPC
1743,138,304.63,Paul,Friendly NPC
1744,138,305.43,Paul,Friendly NPC
1745,138,306.02,Paul,Friendly NPC
1746,138,307.23,Paul,Friendly NPC
1747,138,308.63,Paul,Friendly NPC
1748,138,310.43,Paul,Friendly NPC
1749,138,311.03,Paul,Friendly NPC
1750,138,325.02,Paul,Friendly NPC
1751,138,325.62,Paul,Friendly NPC
1752,138,326.83,Paul,Friendly NPC
1753,138,328.42,Paul,Friendly NPC
1754,138,329.83,Paul,Friendly NPC
1755,138,330.43,Paul,Friendly NPC
1756,138,331.03,Paul,Friendly NPC
1757,138,331.63,Paul,Friendly NPC
1758,138,332.22,Paul,Friendly NPC
1759,138,333.04,Paul,Friendly NPC
1760,138,333.63,Paul,Friendly NPC
1761,138,334.42,Paul,Friendly NPC
1762,138,335.84,Paul,Friendly NPC
1763,138,336.62,Paul,Friendly NPC
1764,138,338.42,Paul,Friendly NPC
1765,138,339.03,Paul,Friendly NPC
1766,138,340.23,Paul,Friendly NPC
1767,138,341.02,Paul,Friendly NPC
1768,138,341.63,Paul,Friendly NPC
1769,138,344.04,Paul,Friendly NPC
1770,138,344.63,Paul,Friendly NPC
1771,138,345.44,Paul,Friendly NPC
1772,138,346.03,Paul,Friendly NPC
1773,138,346.64,Paul,Friendly NPC
1774,138,347.44,Paul,Friendly NPC
1775,138,348.04,Paul,Friendly NPC
1776,138,348.64,Paul,Friendly NPC
1777,138,349.83,Paul,Friendly NPC
1778,138,353.83,Paul,Friendly NPC
1779,138,359.86,Paul,Friendly NPC
1780,138,360.45,Paul,Friendly NPC
1781,138,419.23,Mr. Walker,Friendly NPC
1782,138,421.43,Mr. Walker,Friendly NPC
1783,138,423.74,Mr. Walker,Friendly NPC
1784,138,430.01,Paul,Friendly NPC
1785,138,434.32,Paul,Friendly NPC
1786,138,436.57,Paul,Friendly NPC
1787,138,438.56,Paul,Friendly NPC
1788,138,440.78,Paul,Friendly NPC
1789,138,442.99,Paul,Friendly NPC
1790,138,444.80,Paul,Friendly NPC
1791,138,445.60,Paul,Friendly NPC
1792,138,446.99,Paul,Friendly NPC
1793,138,448.19,Paul,Friendly NPC
1794,138,450.19,Paul,Friendly NPC
1795,138,451.61,Paul,Friendly NPC
1796,138,452.99,Paul,Friendly NPC
1797,138,453.80,Paul,Friendly NPC
1798,138,454.39,Paul,Friendly NPC
1799,138,455.20,Paul,Friendly NPC
1800,138,456.40,Paul,Friendly NPC
1801,138,457.59,Paul,Friendly NPC
1802,138,458.39,Paul,Friendly NPC
1803,138,459.20,Paul,Friendly NPC
1804,138,459.79,Paul,Friendly NPC
1805,138,460.39,Paul,Friendly NPC
1806,138,460.79,Paul,Friendly NPC
1807,138,461.59,Paul,Friendly NPC
1808,138,462.20,Paul,Friendly NPC
1809,138,464.39,Paul,Friendly NPC
1810,138,465.18,Paul,Friendly NPC
1811,138,465.79,Paul,Friendly NPC
1812,138,466.39,Paul,Friendly NPC
1813,138,467.00,Paul,Friendly NPC
1814,138,467.59,Paul,Friendly NPC
1815,138,468.39,Paul,Friendly NPC
1816,138,469.19,Paul,Friendly NPC
1817,138,469.79,Paul,Friendly NPC
1818,138,470.40,Paul,Friendly NPC
1819,138,473.79,Paul,Friendly NPC
1820,138,488.19,Paul,Friendly NPC
1821,138,488.80,Paul,Friendly NPC
1822,138,489.59,Paul,Friendly NPC
1823,138,490.19,Paul,Friendly NPC
1824,138,490.79,Paul,Friendly NPC
1825,138,491.40,Paul,Friendly NPC
1826,138,491.99,Paul,Friendly NPC
1827,138,492.60,Paul,Friendly NPC
1828,138,493.39,Paul,Friendly NPC
1829,138,494.00,Paul,Friendly NPC
1830,138,494.80,Paul,Friendly NPC
1831,138,495.39,Paul,Friendly NPC
1832,138,496.00,Paul,Friendly NPC
1833,138,496.59,Paul,Friendly NPC
1834,138,497.39,Paul,Friendly NPC
1835,138,498.00,Paul,Friendly NPC
1836,138,498.59,Paul,Friendly NPC
1837,138,499.40,Paul,Friendly NPC
1838,138,500.19,Paul,Friendly NPC
1839,138,500.80,Paul,Friendly NPC
1840,138,501.60,Paul,Friendly NPC
1841,138,502.20,Paul,Friendly NPC
1842,138,502.99,Paul,Friendly NPC
1843,138,503.59,Paul,Friendly NPC
1844,138,504.39,Paul,Friendly NPC
1845,138,505.39,Paul,Friendly NPC
1846,138,508.39,Paul,Friendly NPC
1847,138,510.20,Paul,Friendly NPC
1848,138,511.00,Paul,Friendly NPC
1849,138,519.79,Paul,Friendly NPC
1850,138,520.41,Paul,Friendly NPC
1851,138,530.79,Paul,Friendly NPC
1852,138,531.40,Paul,Friendly NPC
1853,138,532.00,Paul,Friendly NPC
1854,138,532.60,Paul,Friendly NPC
1855,138,694.48,Mayor Walker,Friendly NPC
1856,138,695.08,Paul,Friendly NPC
1857,138,695.69,Paul,Friendly NPC
1858,138,696.29,Paul,Friendly NPC
1859,138,696.90,Paul,Friendly NPC
1860,138,697.69,Paul,Friendly NPC
1861,138,698.28,Paul,Friendly NPC
1862,138,698.88,Paul,Friendly NPC
1863,138,699.69,Mayor Walker,Friendly NPC
1864,138,700.28,Paul,Friendly NPC
1865,138,700.89,Mayor Walker,Friendly NPC
1866,138,706.68,Paul,Friendly NPC
1867,138,739.29,Mayor Walker,Friendly NPC
1868,138,739.88,Mayor Walker,Friendly NPC
1869,138,741.68,Mayor Walker,Friendly NPC
1870,138,743.50,Mayor Walker,Friendly NPC
1871,138,745.69,Mayor Walker,Friendly NPC
1872,138,749.69,Paul,Friendly NPC
1873,138,817.29,Giant Rat,SelfDefense
1874,138,818.50,Giant Rat,SelfDefense
1875,138,820.27,Giant Rat,SelfDefense
1876,138,859.26,Mayor Walker,Friendly NPC
1877,138,862.47,Paul,Friendly NPC
1878,138,863.06,Paul,Friendly NPC
1879,138,883.27,Paul,Friendly NPC
1880,138,918.85,Paul,Friendly NPC
1881,138,919.45,Paul,Friendly NPC
1882,138,920.05,Paul,Friendly NPC
1883,138,975.67,David Johnson,Friendly NPC
1884,138,976.48,David Johnson,Friendly NPC
1885,138,977.28,David Johnson,Friendly NPC
1886,138,977.68,David Johnson,Friendly NPC
1887,138,978.27,Daisy,UnMotivated
1888,138,978.69,Daisy,UnMotivated
1889,138,979.47,Daisy,UnMotivated
1890,138,979.88,Daisy,UnMotivated
1891,138,1077.30,Eric Oxton,Friendly NPC
1892,138,1078.50,Eric Oxton,Friendly NPC
1893,138,1079.50,Eric Oxton,Friendly NPC
1894,138,1095.12,Richard Wood,Friendly NPC
1895,138,1095.51,Richard Wood,Friendly NPC
1896,138,1098.31,Richard Wood,Friendly NPC
1897,138,1098.73,Richard Wood,Friendly NPC
1898,138,1099.52,Richard Wood,Friendly NPC
1899,138,1099.91,Richard Wood,Friendly NPC
1900,138,1208.54,Spider,Quest Related
1901,138,1208.95,Spider,Quest Related
1902,138,1209.55,Spider,Quest Related
1903,138,1211.75,Spider,Quest Related
1904,138,1212.15,Spider,Quest Related
1905,138,1213.15,Stu,Quest Related
1906,138,1218.16,Stu,Quest Related
1907,138,1218.55,Stu,Quest Related
1908,138,1219.34,Stu,Quest Related
1909,138,1219.56,Spider,Quest Related
1910,138,1225.74,Stu,Quest Related
1911,138,1226.15,Stu,Quest Related
1912,138,1226.96,Stu,Quest Related
1913,138,1229.74,Spider,Quest Related
1914,138,1230.15,Spider,Quest Related
1915,138,1230.96,Spider,Quest Related
1916,138,1231.35,Spider,Quest Related
1917,138,1208.96,Frog,Quest Related
1918,138,1230.16,Wild Bill,Quest Related
1919,138,1231.16,Stu,Quest Related
1920,138,1528.52,Spider,Quest Related
1921,138,1182.33,Ann,Friendly NPC
1922,138,1182.94,Ann,Friendly NPC
1923,138,1184.54,Ann,Friendly NPC
1924,138,1184.73,Ann,Friendly NPC
1925,138,1214.32,Alfred R. Fuddington,Friendly NPC
1926,138,1215.72,Alfred R. Fuddington,Friendly NPC
1927,138,1232.53,Lara Black,Friendly NPC
1928,138,1233.93,Lara Black,Friendly NPC
1929,138,1305.93,Paul,Friendly NPC
1930,138,1306.14,Paul,Friendly NPC
1931,138,1306.53,Paul,Friendly NPC
1932,138,1306.93,Paul,Friendly NPC
1933,138,1307.13,Paul,Friendly NPC
1934,138,1307.54,Paul,Friendly NPC
1935,138,1384.35,Paul,Friendly NPC
1936,138,1384.94,Paul,Friendly NPC
1937,138,1385.35,Paul,Friendly NPC
1938,138,1386.14,Paul,Friendly NPC
1939,138,1386.53,Paul,Friendly NPC
