,player,character,utterance,timestamp
2169,145,AAAMrWalker,I'll just be on my way now,1758.56
2170,145,CrafterNPC,Do you have a job for me?,1959.95
2171,145,CrafterNPC,I'll do it.,1973.96
2172,145,Cathrine,How's the farm life been treating you?,2064.15
2173,145,Cathrine,Can you tell me about the coyotes?,2075.36
2174,145,Cathrine,Any ideas on how to get rid of the bikers in town?,2086.75
2175,145,aaamutant1,Wait,2147.61
2176,145,aaamutant1,I'm not from the town. Who is Cornelius?,2156.20
2177,145,aaamutant1,That's terrible! Is there any way I can help?,2171.20
2178,145,AAARichard,There are some mutants in the abandoned house who say you poisoned one of them.,2257.44
2179,145,AAARichard,Yes,2424.00
2180,145,AAARichard,Yes,2427.27
2181,145,aaamutant1,I have it. Here you go.,2490.65
2182,146,AAAPaul,Where am I?.,14.37
2183,146,AAAPaul,My supplies ran out while I was crossing the desert.  What's your name?.,18.18
2184,146,AAAPaul,Wow,23.98
2185,146,AAAMrsWalker,I'm feeling fine,149.98
2186,146,AAAMrsWalker,Allergies,153.58
2187,146,AAAMrsWalker,I could help you with the rat if you want.,161.37
2188,146,AAAMrsWalker,Tell me about the abandoned house.,412.32
2189,146,AAAMrsWalker,Tell me about the silver mine.,418.32
2190,146,AAAMrsWalker,Tell me about Old Fitz's cave.,422.52
2191,146,AAAMrWalker,Where am I exactly?,436.14
2192,146,AAAMrWalker,Thank you for helping me out. I really appreciate it. What bikers are you talking about?,440.94
2193,146,AAAMrWalker,Is there anything that I can do to help you? I want to repay you for saving me.,449.14
2194,146,AAAMrWalker,Thanks for the tip. I'll keep that in mind.,452.93
2195,146,AAAMrWalker,I want to know more about the town.,460.94
2196,146,AAAMrWalker,Thank you. I'll keep that in mind.,462.53
2197,146,AAAMrWalker,I'll just be on my way now,464.73
2198,146,Johnson,It sounds like you want me to do something for you?,573.88
2199,146,Johnson,Why is that such big a problem?,579.48
2200,146,Johnson,Why not just wait for them to move on?,582.67
2201,146,Johnson,So you want me to get all the bikers out of your town?,586.88
2202,146,1ADavidJohnson,There must be a way to rescue the Sheriff without the bikers even knowing.,597.88
2203,146,1ADavidJohnson,Any ideas how I can help you get rid of the bikers?,601.08
2204,146,Eric,So what happened here?,629.02
2205,146,Eric,Who are you talking to?,633.43
2206,146,AAARichard,Not at the moment,639.84
2207,146,MyNPC,You seem a bit anxious.,654.05
2208,146,MyNPC,What's on your mind?,657.05
2209,146,MyNPC,I'll help you out.,658.26
2210,146,MyNPC,I'd like to buy something.,662.25
2211,146,CrafterNPC,Do you have a job for me?,677.47
2212,146,CrafterNPC,I'll do it.,680.26
2213,146,CrafterNPC,Tell me how to use the workbench.,685.49
2214,146,CrafterNPC,No thanks.,686.89
2215,146,AAAMrWalker,The Merchant is trying to steal your secret papers from your safe.,716.16
2216,146,MyNPC,I have gotten what you asked for,737.13
2217,146,CrafterNPC,I have those papers you wanted.,744.74
2218,146,MyNPC,I'd like to buy something.,756.42
2219,146,AAAJanna,Tell me about the bar.,784.69
2220,146,AAAJanna,Tell me about the cafe.,787.89
2221,146,AAAJanna,Tell me about Old Fitz's cave to the south.,789.89
2222,146,AAAJanna,Tell me about the farm.,792.30
2223,146,AAAJanna,Tell me about the hotel.,796.89
2224,146,AAAJanna,Tell me about the hotel.,801.49
2225,146,AAAJanna,Tell me about the abandoned house to the southeast.,804.49
2226,146,AAAJanna,Tell me about the men across the street.,809.69
2227,146,AAAJanna,Tell me about the sheriff.,813.69
2228,146,aaaThomas,Don't worry,932.97
2229,146,aaaThomas,You must have some ideas.,937.77
2230,146,aaaMargaret,Thank you.,943.41
2231,146,AAALara,What happened here?,1044.05
2232,146,AAALara,What's wrong with your friend here?,1046.64
2233,146,AAALara,What's going on?,1049.05
2234,146,AAADaniel,Hello,1065.45
2235,146,AAADaniel,Excuse me?,1067.06
2236,146,AAADaniel,Can you give me some information?,1069.25
2237,146,AAADaniel,Huh?,1070.67
2238,146,Andrew,So what happened here?,1091.29
2239,146,Andrew,Is there any particular reason the bikers are here?,1093.87
2240,146,Alexei,Hello to you,1109.08
2241,146,Alexei,Goat farmer?,1110.88
2242,146,Alexei,Hello. Can you tell me anything about this place?,1113.68
2243,146,Alexei,Rats?,1115.88
2244,146,Ann,Yes,1388.91
2245,146,Ann,Sure I will look for him.,1390.50
2246,146,Spider,I looking for Ann's husband,1449.92
2247,146,Spider,His wife is very worried about him,1453.71
2248,146,Spider,Then I will go look for some silver.,1454.51
2249,146,Spider,Yes I have the Silver.,1711.65
2250,146,Prisoner,[Free Him],1723.86
2251,146,Prisoner,[Free Him],1803.48
2252,146,Ann,I freed him,1839.51
2253,146,Eric,Who are you talking to?,1903.37
2254,146,Eric,Can you tell me anything about the town?,1905.36
2255,146,AAAJanna,Tell me about the cafe.,1929.37
2256,146,MyNPC,I'd like to buy something.,1967.42
2257,146,Cathrine,How's the farm life been treating you?,1990.83
2258,146,Cathrine,Can you tell me about the coyotes?,1994.22
2259,146,Cathrine,Can you tell me about the coyotes?,2249.95
2260,146,aaamutant1,Wait,2320.57
2261,146,aaamutant1,I'm not from the town. Who is Cornelius?,2323.57
2262,146,aaamutant1,That's terrible! Is there any way I can help?,2328.16
2263,146,AAARichard,There are some mutants in the abandoned house who say you poisoned one of them.,2374.59
2264,146,AAARichard,Yes,2385.78
2265,146,aaamutant1,I have it. Here you go.,2429.15
2266,146,aaamutant1,I have it. Here you go.,2432.77
2267,147,AAAPaul,Where am I?.,38.18
2268,147,AAAPaul,I'll have to thank your parents for helping me then.  Where are they?,62.38
2269,147,AAAPaul,Who are you?,171.21
2270,147,AAAPaul,Wow,181.41
2271,147,AAAMrsWalker,I'm feeling fine,271.22
2272,147,AAAMrsWalker,Is there something I can do to help you?,295.22
2273,147,AAAMrWalker,Thank you for helping me. But I'm confused,408.47
2274,147,AAAMrWalker,Nice to meet you and thank you for your help. What bikers are you talking about?,426.66
2275,147,AAAMrWalker,Is there anything that I can do to help you? I want to repay you for saving me.,440.88
2276,147,AAAMrWalker,I'm sorry to hear that. I'll try to avoid them as much as I can.,450.89
2277,147,AAAMrWalker,I want to know more about the town.,466.67
2278,147,AAAMrWalker,Thank you. I'll keep that in mind.,470.67
2279,147,AAAMrWalker,I'll just be on my way now,478.87
2280,147,AAAMrsWalker,Tell me about the silver mine.,664.69
2281,147,AAAMrsWalker,Tell me about the abandoned house.,679.69
2282,147,AAAMrsWalker,Tell me about Old Fitz's cave.,693.48
2283,147,Johnson,I always have a minute to talk.,783.68
2284,147,Johnson,Don't you have a sheriff or something?,801.09
2285,147,Johnson,So you want me to find the sheriff?,815.88
2286,147,Johnson,So you want me to get all the bikers out of your town?,831.08
2287,147,1ADavidJohnson,I'm planning on bribing the bikers. Any ideas on what they like?,844.28
2288,147,1ADavidJohnson,Any ideas how I can help you get rid of the bikers?,860.08
2289,147,1ADavidJohnson,Can we stop the bikers without fighting?,865.89
2290,147,1ADavidJohnson,I’m still searching for a nonviolent solution.,875.49
2291,147,1ADavidJohnson,I want to try and trick the bikers into leaving.,885.48
2292,147,1ADavidJohnson,There must be a way to rescue the Sheriff without the bikers even knowing.,897.88
2293,147,Eric,Can you tell me anything about the town?,936.90
2294,147,Eric,So what happened here?,947.49
2295,147,Eric,Who are you talking to?,953.10
2296,147,AAARichard,Not at the moment,972.70
2297,147,Andrew,So what happened here?,995.09
2298,147,Andrew,Is there any particular reason the bikers are here?,1000.70
2299,147,Andrew,What do you think would work for bribing the bikers to leave?,1007.09
2300,147,Alexei,Hello to you,1041.92
2301,147,Alexei,Goat farmer?,1060.31
2302,147,Alexei,Hello. Can you tell me anything about this place?,1078.10
2303,147,Alexei,Corn?,1085.70
2304,147,AAAJanna,Tell me about the sheriff.,1130.92
2305,147,AAAJanna,Tell me about the bar.,1135.33
2306,147,AAAJanna,Tell me about the cafe.,1139.13
2307,147,AAAJanna,Tell me about the farm.,1148.13
2308,147,AAAJanna,Tell me about Old Fitz's cave to the south.,1154.33
2309,147,AAAJanna,Tell me about the hotel.,1161.92
2310,147,AAAJanna,Tell me about the abandoned house to the southeast.,1166.53
2311,147,AAAJanna,Tell me about the men across the street.,1179.92
2312,147,CrafterNPC,Do you have a job for me?,1204.55
2313,147,CrafterNPC,I'll do it.,1209.34
2314,147,MyNPC,You seem a bit anxious.,1234.36
2315,147,MyNPC,What's on your mind?,1240.97
2316,147,MyNPC,I'll help you out.,1242.36
2317,147,aaaMargaret,I'd hate to burden you.,1334.82
2318,147,aaaMargaret,Thank you.,1339.02
2319,147,aaaThomas,Don't worry,1374.70
2320,147,aaaThomas,You must have some ideas.,1381.46
2321,147,CrafterNPC,Tell me how to use the workbench.,1619.14
2322,147,CrafterNPC,What kinds of things can I craft?,1628.34
2323,147,CrafterNPC,Tell me about the sniper rifle.,1633.34
2324,147,CrafterNPC,Tell me about the metal armor.,1639.14
2325,147,CrafterNPC,Tell me about the shishkebab.,1645.95
2326,147,CrafterNPC,No thanks.,1655.14
2327,147,Cathrine,Any ideas on how to get rid of the bikers in town?,1874.96
2328,147,Cathrine,How's the farm life been treating you?,1880.77
2329,147,Cathrine,Can you tell me about the coyotes?,1886.37
2330,147,aaamutant1,Wait,2346.41
2331,147,aaamutant1,I'm not from the town. Who is Cornelius?,2355.22
2332,147,aaamutant1,That's terrible! Is there any way I can help?,2369.01
2333,147,AAALara,What happened here?,2418.62
2334,147,AAALara,What's wrong with your friend here?,2420.82
2335,147,AAALara,What's going on?,2423.82
2336,147,AAADaniel,Hello,2435.64
2337,147,AAADaniel,Excuse me?,2440.23
2338,147,AAADaniel,Can you give me some information?,2443.23
2339,147,AAADaniel,Huh?,2448.24
2340,147,AAARichard,There are some mutants in the abandoned house who say you poisoned one of them.,2472.64
2341,147,AAARichard,Yes,2501.02
2342,147,AAARichard,Yes,2503.03
2343,147,aaamutant1,I have it. Here you go.,2598.03
2344,147,aaamutant1,I have it. Here you go.,2605.65
2345,147,aaamutant1,I have it. Here you go.,2614.85
2346,147,aaamutant1,Sorry,2876.62
2347,148,AAAPaul,Where am I?.,17.99
2348,148,AAAPaul,I'll have to thank your parents for helping me then.  Where are they?,35.38
2349,148,AAAMrsWalker,I'm feeling fine,153.60
2350,148,AAAMrsWalker,Is there something I can do to help you?,162.00
2351,148,AAAMrWalker,Thank you for helping me. But I'm confused,180.23
2352,148,AAAMrWalker,Thanks for the help. What was that about bikers?,186.04
2353,148,AAAMrWalker,Is there anything that I can do to help you? I want to repay you for saving me.,192.83
2354,148,AAAMrWalker,Well,196.64
2355,148,AAAMrsWalker,Tell me about Old Fitz's cave.,284.45
2356,148,AAAMrsWalker,Tell me about the silver mine.,289.04
2357,148,AAAMrsWalker,Tell me about the abandoned house.,292.63
2358,148,Johnson,It sounds like you want me to do something for you?,336.68
2359,148,Johnson,Why is that such big a problem?,341.68
2360,148,Johnson,Why not just wait for them to move on?,344.68
2361,148,Johnson,So you want me to get all the bikers out of your town?,348.48
2362,148,1ADavidJohnson,There must be a way to rescue the Sheriff without the bikers even knowing.,358.48
2363,148,1ADavidJohnson,Can we stop the bikers without fighting?,364.08
2364,148,aaaThomas,Don't worry,390.35
2365,148,aaaThomas,You must have some ideas.,395.14
2366,148,aaaMargaret,Thank you.,405.38
2367,148,aaaMargaret,I'd hate to burden you.,415.00
2368,148,MyNPC,I'd like to buy something.,458.24
2369,148,MyNPC,You seem a bit anxious.,462.64
2370,148,MyNPC,What's on your mind?,465.43
2371,148,MyNPC,I'll help you out.,466.84
2372,148,CrafterNPC,No thanks.,475.25
2373,148,CrafterNPC,Do you have a job for me?,477.85
2374,148,CrafterNPC,Not interested.,481.45
2375,148,AAAJanna,Tell me about the men across the street.,736.95
2376,148,AAAJanna,Tell me about the bar.,738.15
2377,148,AAAJanna,Tell me about the hotel.,744.15
2378,148,1ASlater,You guys should leave. It's not safe here,841.02
2379,148,1ASlater,Radiation leak upriver,843.83
2380,148,1ASlater,Don't need proof. Grab your geiger counter and check for yourself.,848.02
2381,148,aaaThomas,Don't worry,921.48
2382,148,1ADavidJohnson,The bikers have left town now that their well has been poisoned.,973.00
2383,148,Andrew,So what happened here?,1003.22
2384,148,Ann,Yes,1032.65
2385,148,Ann,Sure I will look for him.,1033.82
2386,148,Spider,I looking for Ann's husband,1059.25
2387,148,Spider,His wife is very worried about him,1064.46
2388,148,Spider,Then I will go look for some silver.,1065.45
2389,148,MyNPC,I'd like to buy something.,1166.29
2390,148,Ann,Leave me alone!,1443.32
2391,148,Alexei,Hello to you,1483.52
2392,148,Alexei,Goat farmer?,1496.52
2393,148,Alexei,Hello. Can you tell me anything about this place?,1502.33
2394,148,Alexei,Rats?,1504.73
2395,148,Alexei,Hello. Can you tell me anything about this place?,1507.31
2396,148,Alexei,Corn?,1509.74
2397,148,Alexei,I have no time for a goat farmer.,1511.74
2398,148,CrafterNPC,Tell me how to use the workbench.,1532.75
2399,148,CrafterNPC,No thanks.,1535.55
2400,148,CrafterNPC,Do you have a job for me?,1536.75
2401,148,CrafterNPC,Not interested.,1538.15
2402,148,MyNPC,I'd like to buy something.,1542.95
2403,148,AAAJanna,Tell me about the abandoned house to the southeast.,1562.56
2404,148,AAAJanna,Tell me about the bar.,1564.56
2405,148,aaamutant1,Wait,1601.96
2406,148,aaamutant1,I'm not from the town. Who is Cornelius?,1604.58
2407,148,aaamutant1,That's terrible! Is there any way I can help?,1609.18
2408,148,AAARichard,There are some mutants in the abandoned house who say you poisoned one of them.,1704.37
2409,148,AAARichard,Those sneaky bastards! I should go teach them a lesson!,1709.19
2410,148,AAARichard,There are some mutants in the abandoned house who say you poisoned one of them.,1716.79
2411,148,AAARichard,Yes,1766.00
2412,148,Cathrine,Any ideas on how to get rid of the bikers in town?,1796.83
2413,148,Cathrine,How's the farm life been treating you?,1799.22
2414,148,Cathrine,Can you tell me about the coyotes?,1802.42
2415,148,Cathrine,Can you tell me about the coyotes?,1805.42
2416,148,aaamutant1,I have it. Here you go.,1827.64
2417,148,Cathrine,Can you tell me about the coyotes?,2032.03
2418,148,AAALara,What happened here?,2366.14
2419,148,AAALara,What's wrong with your friend here?,2368.14
2420,148,AAADaniel,Hello,2378.36
2421,148,AAADaniel,Excuse me?,2385.36
2422,148,AAADaniel,Can you give me some information?,2389.76
2423,148,AAADaniel,Huh?,2393.93
2424,148,MyNPC,I'd like to buy something.,2456.41
2425,148,MyNPC,I have not yet retrieved the papers.,2459.41
2426,149,AAAPaul,Where am I?.,34.59
2427,149,AAAPaul,My supplies ran out while I was crossing the desert.  What's your name?.,49.80
2428,149,AAAPaul,Wow,64.59
2429,149,AAAPaul,Who are you?,131.45
2430,149,AAAPaul,Mayor?  So this is a town?,135.45
2431,149,AAAPaul,I'll have to thank your parents for helping me then.  Where are they?,139.24
2432,149,AAAPaul,Has a cousin who had allergies.  He died.,142.65
2433,149,AAAPaul,They said it was somthing in the water they used for the vegetables.,150.24
2434,149,AAAMrsWalker,I'm feeling fine,217.49
2435,149,AAAMrsWalker,Is there something I can do to help you?,225.67
2436,149,AAAMrsWalker,Is there something I can do to help you?,229.49
2437,149,AAAMrWalker,Where am I exactly?,243.69
2438,149,AAAMrWalker,Thank you for helping me out. I really appreciate it. What bikers are you talking about?,247.69
2439,149,AAAMrWalker,I'll try to avoid them. Anything that I can do?,255.52
2440,149,AAAMrWalker,Thanks for the tip. I'll keep that in mind.,259.50
2441,149,AAAMrWalker,I want to know more about the town.,264.50
2442,149,AAAMrWalker,Thank you. I'll keep that in mind.,266.89
2443,149,AAAMrWalker,Thank you for helping me. But I'm confused,270.70
2444,149,AAAMrWalker,Nice to meet you and thank you for your help. What bikers are you talking about?,275.10
2445,149,AAAMrWalker,[Stay silent],277.30
2446,149,Johnson,I always have a minute to talk.,459.72
2447,149,Johnson,Don't you have a sheriff or something?,463.31
2448,149,Johnson,So you want me to find the sheriff?,466.90
2449,149,Johnson,Why is that such big a problem?,471.11
2450,149,Johnson,Why not just wait for them to move on?,474.11
2451,149,1ADavidJohnson,What's around town?,484.31
2452,149,Johnson,See you around,488.31
2453,149,aaaMargaret,I'd hate to burden you.,506.75
2454,149,aaaMargaret,Thank you.,509.54
2455,149,MyNPC,You seem a bit anxious.,538.96
2456,149,MyNPC,What's on your mind?,542.96
2457,149,MyNPC,I'll help you out.,544.57
2458,149,MyNPC,I have not yet retrieved the papers.,548.96
2459,149,CrafterNPC,No thanks.,561.60
2460,149,CrafterNPC,Do you have a job for me?,564.41
2461,149,CrafterNPC,I'll do it.,569.41
2462,149,AAAMrWalker,Nevermind.,645.79
2463,149,AAAMrWalker,The Merchant is trying to steal your secret papers from your safe.,665.41
2464,149,AAAMrWalker,I'll just be on my way now,668.21
2465,149,AAAMrWalker,I'll just be on my way now,670.23
2466,149,AAAMrWalker,Sorry,682.03
2467,149,AAAMrsWalker,Tell me about the abandoned house.,845.66
2468,149,AAAMrsWalker,Tell me about the silver mine.,849.28
2469,149,AAAMrsWalker,Tell me about Old Fitz's cave.,853.66
2470,149,AAAMrWalker,Sorry,909.66
2471,149,CrafterNPC,I have those papers you wanted.,929.28
2472,149,CrafterNPC,Tell me how to use the workbench.,938.29
2473,149,CrafterNPC,What kinds of things can I craft?,940.29
2474,149,CrafterNPC,No thanks.,945.09
2475,149,Alexei,Hello to you,963.91
2476,149,Alexei,Goat farmer?,965.91
2477,149,Alexei,Hello. Can you tell me anything about this place?,968.51
2478,149,Alexei,Potatoes?,971.10
2479,149,Alexei,I have no time for a goat farmer.,973.51
2480,149,Andrew,What do you think would work for bribing the bikers to leave?,998.73
2481,149,Andrew,Is there any particular reason the bikers are here?,1002.34
2482,149,Andrew,So what happened here?,1004.93
2483,149,AAALara,What's wrong with your friend here?,1024.54
2484,149,AAADaniel,Hello,1036.76
2485,149,AAADaniel,Excuse me?,1038.76
2486,149,AAADaniel,Can you give me some information?,1040.15
2487,149,AAADaniel,Huh?,1042.56
2488,149,Eric,Can you tell me anything about the town?,1059.59
2489,149,Eric,Who are you talking to?,1062.80
2490,149,AAARichard,Not at the moment,1081.00
2491,149,Ann,Yes,1117.82
2492,149,Ann,Sure I will look for him.,1119.23
2493,149,000MineAnn,Can I get to your husband without confronting the bikers?,1128.62
2494,149,000MineAnn,Is there a way to peacefully resolve this issue?,1131.03
2495,149,000MineAnn,Is there a way to peacefully resolve this issue?,1132.62
2496,149,000MineAnn,Do you think I can take the bikers head on in a fight?,1136.64
2497,149,Ann,I have not found your husband yet.,1138.82
2498,149,Spider,I looking for Ann's husband,1201.02
2499,149,Spider,His wife is very worried about him,1205.82
2500,149,Spider,Then I will go look for some silver.,1207.02
2501,149,aaamutant1,Wait,1510.12
2502,149,aaamutant1,I'm not from the town. Who is Cornelius?,1513.12
2503,149,aaamutant1,That's terrible! Is there any way I can help?,1518.94
2504,149,AAARichard,There are some mutants in the abandoned house who say you poisoned one of them.,1675.93
2505,149,aaaMargaret,I'd hate to burden you.,1734.74
2506,149,aaaThomas,Don't worry,1762.77
2507,149,aaaThomas,You must have some ideas.,1764.56
2508,149,AAARichard,Yes,1992.59
2509,149,aaamutant1,I have it. Here you go.,2062.21
2510,149,aaamutant1,Sorry,2074.64
2511,149,aaamutant1,Sorry,2094.44
2512,149,Cathrine,Any ideas on how to get rid of the bikers in town?,2321.26
2513,149,Cathrine,How's the farm life been treating you?,2324.06
2514,149,Cathrine,Can you tell me about the coyotes?,2326.06
2515,149,Alexei,Hello. Can you tell me anything about this place?,2364.67
2516,149,Alexei,Rats?,2367.88
2517,149,AAAJanna,Tell me about the sheriff.,2394.50
2518,149,AAAJanna,Tell me about Old Fitz's cave to the south.,2399.08
2519,149,AAAJanna,Tell me about the men across the street.,2404.69
2520,149,AAAJanna,Tell me about the bar.,2406.89
2521,149,AAAJanna,Tell me about the cafe.,2408.88
2522,149,AAAJanna,Tell me about the farm.,2411.88
2523,149,AAAJanna,Tell me about the hotel.,2415.29
2524,149,AAAJanna,Tell me about the abandoned house to the southeast.,2417.88
2525,149,AAAJanna,Tell me about Old Fitz's cave to the south.,2422.29
2526,150,AAAPaul,Where am I?.,38.39
2527,150,AAAMrsWalker,I'm feeling fine,125.79
2528,150,AAAMrsWalker,Is there something I can do to help you?,148.58
2529,150,AAAMrsWalker,Tell me about the abandoned house.,319.81
2530,150,AAAMrWalker,I'll just be on my way now,401.42
2531,150,AAADaniel,Can you give me some information?,503.52
2532,150,AAADaniel,Huh?,506.72
2533,150,aaamutant1,Wait,585.36
2534,150,aaamutant1,I'm not from the town. Who is Cornelius?,593.56
2535,150,aaamutant1,That's terrible! Is there any way I can help?,607.76
2536,150,AAARichard,There are some mutants in the abandoned house who say you poisoned one of them.,677.98
2537,150,AAARichard,Yes,840.24
2538,150,aaamutant1,I have it. Here you go.,888.45
2539,150,Ann,Yes,1133.45
2540,150,Ann,Sure I will look for him.,1139.45
2541,150,Spider,I looking for Ann's husband,1354.67
2542,150,Spider,His wife is very worried about him,1370.67
2543,150,Spider,Then I will go look for some silver.,1372.07
2544,150,Spider,Yes I have the Silver.,1381.12
2545,150,Prisoner,[Free Him],1426.35
2546,150,Ann,I freed him,1480.37
2547,150,Alexei,Hello. Can you tell me anything about this place?,1629.38
2548,150,Alexei,Rats?,1640.77
2549,150,Slater,who are you?,1765.36
2550,150,Slater,Easy now I'm only here to talk,1781.56
2551,150,Slater,If you don't leave town I will have to throw you out. ,1794.96
2552,150,Slater,Can't we make a deal or something to make you leave? ,1808.57
2553,150,Slater,I got no money for you,1814.16
2554,150,Slater,I'm just looking around.,1766.51
2555,150,Slater,Sorry for disturbing you,1779.31
2556,151,AAAPaul,Who are you?,43.78
2557,151,AAAMrWalker,Where am I exactly?,236.80
2558,151,AAAMrWalker,Thank you for helping me out. I really appreciate it. What bikers are you talking about?,250.80
2559,151,AAAMrWalker,I'll try to avoid them. Anything that I can do?,271.60
2560,151,AAAMrWalker,Thanks for the tip. I'll keep that in mind.,278.01
2561,151,AAAMrWalker,Thank you for helping me. But I'm confused,299.21
2562,151,AAAMrWalker,Thanks for the help. What was that about bikers?,317.61
2563,151,AAAMrWalker,Is there anything that I can do to help you? I want to repay you for saving me.,332.81
2564,151,AAAMrWalker,I'm sorry to hear that. I'll try to avoid them as much as I can.,338.61
2565,151,AAAMrWalker,I'll just be on my way now,364.61
2566,151,aaaMargaret,I'd hate to burden you.,596.02
2567,151,aaaMargaret,Thank you.,601.61
2568,151,aaaThomas,Don't worry,629.64
2569,151,aaaThomas,You must have some ideas.,643.45
2570,151,Eric,So what happened here?,737.27
2571,151,Eric,Who are you talking to?,750.28
2572,151,Eric,Can you tell me anything about the town?,761.86
2573,151,AAARichard,Not at the moment,781.88
2574,151,AAAJanna,Tell me about the sheriff.,837.28
2575,151,AAAJanna,Tell me about the bar.,846.68
2576,151,AAAJanna,Tell me about the men across the street.,865.09
2577,151,AAAJanna,Tell me about the cafe.,883.51
2578,151,CrafterNPC,Tell me how to use the workbench.,1058.71
2579,151,CrafterNPC,What kinds of things can I craft?,1071.70
2580,151,CrafterNPC,Tell me about the metal armor.,1090.91
2581,151,CrafterNPC,No thanks.,1102.10
2582,151,CrafterNPC,Do you have a job for me?,1112.50
2583,151,CrafterNPC,I'll do it.,1126.31
2584,151,MyNPC,I'd like to buy something.,1147.92
2585,151,Johnson,It sounds like you want me to do something for you?,1192.32
2586,151,Johnson,So where did you say the bikers were?,1214.92
2587,151,Johnson,So you want me to get all the bikers out of your town?,1229.72
2588,151,1ADavidJohnson,Any ideas how I can help you get rid of the bikers?,1255.32
2589,151,1ADavidJohnson,There must be a way to rescue the Sheriff without the bikers even knowing.,1294.32
2590,151,Andrew,Is there any particular reason the bikers are here?,1357.58
2591,151,Andrew,What do you think would work for bribing the bikers to leave?,1367.58
2592,151,Alexei,Hello to you,1434.99
2593,151,Alexei,OK thanks,1439.17
2594,151,Cathrine,Any ideas on how to get rid of the bikers in town?,1475.19
2595,151,Cathrine,Can you tell me about the coyotes?,1484.00
2596,151,AAADaniel,Can you give me some information?,1724.86
2597,151,AAADaniel,Huh?,1732.66
2598,151,1ADavidJohnson,I have not rescued the Sheriff yet.,1830.62
2599,151,Cathrine,Can you tell me about the coyotes?,2061.36
2600,151,Cathrine,Any ideas on how to get rid of the bikers in town?,2064.36
2601,152,AAAPaul,Where am I?.,37.40
2602,152,AAAPaul,My supplies ran out while I was crossing the desert.  What's your name?.,57.40
2603,152,AAAPaul,Mayor?  So this is a town?,72.39
2604,152,AAAPaul,I'll have to thank your parents for helping me then.  Where are they?,94.39
2605,152,AAAMrsWalker,I'm feeling fine,242.30
2606,152,AAAMrsWalker,Allergies,267.69
2607,152,AAAMrsWalker,I could help you with the rat if you want.,290.09
2608,152,AAAMrsWalker,Tell me about the silver mine.,508.52
2609,152,AAAMrsWalker,Tell me about the abandoned house.,522.92
2610,152,AAAMrsWalker,Tell me about Old Fitz's cave.,537.12
2611,152,AAAMrWalker,Thank you for helping me. But I'm confused,636.41
2612,152,AAAMrWalker,Nice to meet you and thank you for your help. What bikers are you talking about?,644.81
2613,152,AAAMrWalker,Is there anything that I can do to help you? I want to repay you for saving me.,662.41
2614,152,AAAMrWalker,Thanks for the tip. I'll keep that in mind.,667.60
2615,152,AAAMrWalker,I want to know more about the town.,680.01
2616,152,AAAMrWalker,Thank you. I'll keep that in mind.,685.80
2617,152,AAAMrWalker,Where am I exactly?,700.80
2618,152,AAAMrWalker,Well,709.00
2619,152,AAAMrWalker,Thank you for helping me. But I'm confused,714.84
2620,152,AAAMrWalker,Nice to meet you and thank you for your help. What bikers are you talking about?,716.62
2621,152,AAAMrWalker,Is there anything that I can do to help you? I want to repay you for saving me.,718.23
2622,152,AAAMrWalker,Thanks for the tip. I'll keep that in mind.,720.41
2623,152,AAAMrWalker,Thank you for helping me. But I'm confused,724.62
2624,152,AAAMrWalker,Nice to meet you and thank you for your help. What bikers are you talking about?,726.84
2625,152,AAAMrWalker,Is there anything that I can do to help you? I want to repay you for saving me.,730.81
2626,152,AAAMrWalker,Thanks for the tip. I'll keep that in mind.,734.01
2627,152,AAAMrWalker,I want to know more about the town.,737.62
2628,152,AAAMrWalker,Thank you. I'll keep that in mind.,740.23
2629,152,AAAJanna,Tell me about the men across the street.,850.62
2630,152,AAAJanna,Tell me about the abandoned house to the southeast.,860.62
2631,152,AAAJanna,Tell me about the hotel.,869.23
2632,152,AAAJanna,Tell me about the sheriff.,874.63
2633,152,AAAJanna,Tell me about the bar.,879.43
2634,152,AAAJanna,Tell me about Old Fitz's cave to the south.,884.83
2635,152,Alexei,Hello. Can you tell me anything about this place?,912.24
2636,152,Alexei,Potatoes?,920.44
2637,152,Andrew,Is there any particular reason the bikers are here?,951.65
2638,152,Andrew,What do you think would work for bribing the bikers to leave?,959.26
2639,152,MyNPC,You seem a bit anxious.,1012.88
2640,152,MyNPC,What's on your mind?,1025.28
2641,152,MyNPC,I'll help you out.,1028.88
2642,152,Johnson,It sounds like you want me to do something for you?,1062.12
2643,152,Johnson,Don't you have a sheriff or something?,1076.91
2644,152,Johnson,So you want me to find the sheriff?,1081.52
2645,152,Johnson,So where did you say the bikers were?,1092.12
2646,152,1ADavidJohnson,What's around town?,1096.53
2647,152,Johnson,See you around,1099.52
2648,152,Cathrine,Any ideas on how to get rid of the bikers in town?,1139.74
2649,152,Cathrine,Can you tell me about the coyotes?,1147.75
2650,152,aaamutant1,Wait,1459.57
2651,152,aaamutant1,I'm not from the town. Who is Cornelius?,1468.20
2652,152,aaamutant1,That's terrible! Is there any way I can help?,1483.98
2653,152,AAARichard,There are some mutants in the abandoned house who say you poisoned one of them.,1587.61
2654,152,Slater,I'm just looking around.,1834.41
2655,152,Slater,Easy now I'm only here to talk,1842.21
2656,152,Slater,You have had your fun,1850.61
2657,152,Slater,Can't we make a deal or something to make you leave? ,1857.00
2658,152,Slater,Ok,1863.21
